지점명,월,노장해발고도,평균기온,최고기온,최저기온,일최다강수량,1시간최다강수량,10분최다강수량,합계 일조시간,일조율,월평균강수량,월별강수량편차,시도시군구
서울,4,85.6,13.16666667,27.26666667,2.0,34.78333333,6.783333333,2.15,190.3666667,48.165,72.65,113.4,서울특별시
서울,5,85.6,18.55,30.95,7.933333333,42.11666667,14.06666667,6.366666667,205.5833333,46.715,119.7333333,214.5,서울특별시
서울,6,85.6,23.16666667,33.23333333,15.0,74.95,26.06666667,9.283333333,158.95,35.95333333,179.85,319.8,서울특별시
서울,7,85.6,26.65,35.8,19.36666667,87.06666667,35.48333333,14.91666667,125.15,27.89,255.15,291.6,서울특별시
서울,8,85.6,26.88333333,35.55,19.2,91.4,34.9,16.51666667,118.95,28.695,357.15,485.2,서울특별시
서울,9,85.6,22.36666667,31.08333333,13.58333333,64.25,23.38333333,8.266666667,147.7,39.58666667,142.8,133.0,서울특별시
서울,10,85.6,14.96666667,26.4,3.283333333,30.96666667,9.2,4.15,176.1166667,50.55833333,64.68333333,124.1,서울특별시
서울,11,85.6,8.066666667,21.8,-5.066666667,50.48333333,0.0,0.0,149.6166667,48.965,84.46666667,57.7,서울특별시
서울,12,85.6,-0.1,13.01666667,-13.68333333,10.25,0.0,0.0,148.75,50.05333333,25.16666667,81.3,서울특별시
수원,1,35.5775,-1.633333333,11.11666667,-13.58333333,14.73333333,0.0,0.0,167.55,54.37833333,22.71666667,60.5,수원시
수원,2,35.5775,0.716666667,13.78333333,-10.66666667,12.36666667,0.0,0.0,166.0666667,54.42666667,22.68333333,58.5,수원시
수원,3,35.5775,7.55,21.76666667,-3.816666667,29.28333333,0.0,0.0,186.3666667,50.22333333,54.68333333,97.3,수원시
수원,4,35.5775,12.46666667,27.21666667,0.833333333,32.06666667,7.466666667,2.1,197.5333333,50.02,67.4,113.0,수원시
수원,5,35.5775,17.8,30.36666667,6.65,34.56666667,14.96666667,7.9,212.7,48.41333333,105.65,183.0,수원시
수원,6,35.5775,22.61666667,32.93333333,13.26666667,87.41666667,25.13333333,8.15,175.8833333,39.94833333,153.4333333,422.0,수원시
수원,7,35.5775,26.3,35.25,19.36666667,94.21666667,29.7,14.31666667,147.5833333,33.11166667,277.7,356.1,수원시
수원,8,35.5775,26.63333333,35.5,18.58333333,105.3666667,32.83333333,12.83333333,140.55,33.39833333,333.0666667,541.4,수원시
수원,9,35.5775,22.05,30.86666667,12.33333333,64.73333333,20.23333333,7.2,153.1666667,41.06166667,152.8,140.2,수원시
수원,10,35.5775,14.53333333,26.36666667,1.983333333,32.93333333,13.15,5.0,187.4,53.76833333,68.05,110.5,수원시
수원,11,35.5775,7.833333333,22.01666667,-5.133333333,46.08333333,0.0,0.0,157.1833333,51.33833333,80.45,52.8,수원시
수원,12,35.5775,-0.216666667,13.31666667,-13.2,9.516666667,0.0,0.0,152.0,50.81666667,28.4,78.9,수원시
순창군,1,129.38,-0.5,13.8,-14.08333333,16.78333333,0.0,0.0,135.1666667,43.23833333,32.6,80.1,순창군
순창군,2,129.38,1.583333333,16.86666667,-10.28333333,14.85,0.0,0.0,145.7,47.36333333,32.3,55.2,순창군
순창군,3,129.38,8.116666667,22.86666667,-5.116666667,26.81666667,0.0166666667,0.0166666667,176.9,47.65333333,74.76666667,78.4,순창군
순창군,4,129.38,12.53333333,27.58333333,-1.6,32.4,7.766666667,2.983333333,182.1833333,46.38166667,78.83333333,139.2,순창군
순창군,5,129.38,17.81666667,30.56666667,3.683333333,42.38333333,12.15,5.05,194.8,44.78333333,102.9666667,194.9,순창군
순창군,6,129.38,22.55,33.55,11.81666667,61.03333333,23.81666667,9.05,157.95,36.28833333,208.1833333,269.1,순창군
순창군,7,129.38,25.56666667,34.65,18.43333333,97.78333333,33.18333333,14.51666667,115.5833333,26.09166667,360.2,634.6,순창군
순창군,8,129.38,26.51666667,35.85,17.9,117.6833333,35.08333333,13.4,133.95,32.06666667,341.5833333,717.2,순창군
순창군,9,129.38,21.48333333,31.96666667,10.53333333,49.91666667,21.08333333,9.233333333,119.5833333,32.11833333,126.8,101.9,순창군
순창군,10,129.38,14.0,27.38333333,1.316666667,40.18333333,12.66666667,4.65,171.7833333,49.03,69.53333333,169.0,순창군
순창군,11,129.38,7.966666667,23.03333333,-3.7,25.46666667,0.0,0.0,135.4,43.67,55.11666667,56.0,순창군
순창군,12,129.38,1.0,15.41666667,-12.13333333,15.78333333,0.0,0.0,115.5666667,38.15666667,41.81666667,106.9,순창군
양산시,1,6.29,2.916666667,15.85,-8.116666667,28.2,0.0,0.0,164.05,52.47666667,38.51666667,103.5,양산시
양산시,2,6.29,5.083333333,17.85,-6.233333333,26.6,0.0,0.0,159.05,52.56333333,38.95,65.5,양산시
양산시,3,6.29,10.45,23.53333333,-0.916666667,44.98333333,0.0,0.0,172.6833333,46.51666667,104.6,118.5,양산시
양산시,4,6.29,14.25,27.75,2.333333333,41.15,12.91666667,4.05,171.3666667,43.64,90.26666667,78.1,양산시
양산시,5,6.29,19.0,30.96666667,7.433333333,44.63333333,11.91666667,5.233333333,176.8833333,40.675,119.4,284.6,양산시
양산시,6,6.29,22.95,33.66666667,13.96666667,64.9,16.46666667,5.933333333,142.7166667,33.03666667,167.4666667,144.0,양산시
양산시,7,6.29,26.31666667,35.4,19.45,139.7833333,30.58333333,11.08333333,108.2833333,24.45833333,353.75,367.7,양산시
양산시,8,6.29,27.65,37.41666667,20.23333333,110.0333333,36.83333333,15.46666667,138.35,33.13,298.7833333,395.5,양산시
양산시,9,6.29,23.05,32.23333333,13.36666667,110.1,47.33333333,12.75,104.05,27.955,264.7166667,280.9,양산시
양산시,10,6.29,16.9,28.98333333,4.95,57.01666667,17.7,5.933333333,169.3333333,48.29833333,77.85,217.1,양산시
양산시,11,6.29,11.16666667,24.25,-0.75,41.36666667,0.0,0.0,155.2333333,50.05333333,57.81666667,43.1,양산시
양산시,12,6.29,4.133333333,17.28333333,-6.733333333,13.5,0.0,0.0,158.7833333,52.085,27.05,84.0,양산시
영광군,1,37.2,0.333333333,13.05,-12.06666667,13.53333333,0.0,0.0,140.0333333,44.77166667,32.38333333,57.0,영광군
영광군,2,37.2,1.9,16.06666667,-8.883333333,14.15,0.0,0.0,150.9833333,49.04833333,26.85,40.4,영광군
영광군,3,37.2,7.666666667,21.91666667,-5.016666667,26.26666667,0.0,0.0,188.5666667,51.15,66.88333333,71.8,영광군
영광군,4,37.2,12.15,26.0,-0.8,31.5,8.35,2.65,192.9833333,49.14833333,71.5,103.0,영광군
영광군,5,37.2,17.48333333,29.1,5.383333333,38.61666667,10.2,4.483333333,197.3166667,45.38166667,95.88333333,195.0,영광군
영광군,6,37.2,22.06666667,32.31666667,13.21666667,46.76666667,19.33333333,6.45,155.7666667,36.05166667,136.1833333,100.6,영광군
영광군,7,37.2,25.71666667,34.21666667,19.36666667,92.0,29.63333333,9.166666667,121.1666667,27.36666667,278.0833333,414.8,영광군
영광군,8,37.2,26.71666667,34.96666667,18.76666667,85.18333333,35.06666667,11.38333333,155.75,37.57,242.5666667,267.8,영광군
영광군,9,37.2,21.83333333,31.06666667,11.73333333,72.93333333,22.5,7.55,140.5666667,38.00333333,170.8,154.1,영광군
영광군,10,37.2,14.86666667,27.18333333,3.166666667,44.28333333,14.35,6.766666667,188.9166667,53.90833333,79.33333333,173.8,영광군
영광군,11,37.2,9.366666667,23.3,-2.25,30.25,0.0,0.0,142.9666667,46.09,69.73333333,55.0,영광군
영광군,12,37.2,2.316666667,15.65,-10.61666667,14.3,0.0,0.0,117.4833333,38.52333333,41.9,83.5,영광군
울산,1,62.856,2.783333333,15.51666667,-9.2,31.88333333,0.0,0.0,175.75,56.32333333,48.05,177.8,울산
울산,2,62.856,4.683333333,17.96666667,-6.816666667,23.03333333,0.0,0.0,171.3333333,55.73833333,32.7,51.4,울산
울산,3,62.856,10.13333333,23.1,-0.933333333,35.41666667,0.0,0.0,190.5333333,51.33333333,83.38333333,114.6,울산
울산,4,62.856,13.7,26.8,2.483333333,36.51666667,10.81666667,3.65,201.5333333,51.28,83.0,65.6,울산
울산,5,62.856,18.45,30.81666667,7.3,27.66666667,11.15,4.733333333,214.85,49.33166667,83.93333333,189.1,울산
울산,6,62.856,21.9,31.3,13.4,54.98333333,18.13333333,6.033333333,188.25,43.17833333,162.6666667,153.7,울산
울산,7,62.856,25.23333333,33.78333333,18.2,94.28333333,19.65,6.733333333,147.5833333,33.295,241.05,373.3,울산
울산,8,62.856,26.53333333,35.26666667,19.63333333,95.5,39.26666667,13.61666667,165.9833333,39.71333333,266.3,306.8,울산
울산,9,62.856,21.86666667,30.08333333,13.7,90.05,24.65,7.533333333,122.75,32.97166667,229.0166667,162.3,울산
울산,10,62.856,16.3,27.38333333,5.716666667,51.55,15.55,5.866666667,181.7833333,51.89,81.13333333,217.9,울산
울산,11,62.856,11.2,22.96666667,-0.633333333,26.65,0.0,0.0,169.6333333,54.78333333,41.36666667,20.8,울산
울산,12,62.856,4.083333333,17.3,-8.083333333,17.05,0.0,0.0,180.7166667,59.33,35.75,123.2,울산
의령군,1,14.1,0.566666667,15.48333333,-12.95,21.53333333,0.0,0.0,166.4166667,53.235,35.05,97.8,의령군
의령군,2,14.1,3.183333333,18.55,-9.816666667,18.15,0.0,0.0,171.2666667,56.075,26.33333333,40.3,의령군
의령군,3,14.1,9.25,24.15,-4.566666667,31.58333333,0.0,0.0,175.25,50.265,76.91666667,125.6,의령군
의령군,4,14.1,13.53333333,28.35,-1.166666667,30.78333333,8.566666667,2.4,177.2166667,45.39333333,72.58333333,65.2,의령군
의령군,5,14.1,18.73333333,31.66666667,4.366666667,48.93333333,10.8,4.1,181.6166667,42.23166667,106.8833333,304.2,의령군
의령군,6,14.1,23.18333333,34.25,12.33333333,55.43333333,14.86666667,6.15,155.05,35.905,149.6666667,124.4,의령군
의령군,7,14.1,26.06666667,35.43333333,18.6,95.08333333,26.88333333,9.9,113.7,25.67833333,309.6333333,415.7,의령군
의령군,8,14.1,26.95,37.15,18.15,100.8,29.48333333,11.6,134.15,32.32333333,280.45,382.8,의령군
의령군,9,14.1,21.71666667,31.56666667,11.63333333,73.35,30.75,8.816666667,107.65,29.34833333,196.3333333,223.5,의령군
의령군,10,14.1,14.7,28.51666667,1.083333333,77.21666667,20.38333333,6.633333333,181.4166667,51.76333333,96.33333333,252.5,의령군
의령군,11,14.1,8.65,23.86666667,-4.183333333,26.26666667,0.0,0.0,160.8833333,52.55333333,43.08333333,68.5,의령군
의령군,12,14.1,1.766666667,16.55,-11.25,13.68333333,0.0,0.0,166.8166667,54.735,25.68333333,77.6,의령군
인천,1,68.57,-1.383333333,9.933333333,-12.68333333,16.11666667,0.0,0.0,170.5666667,55.46166667,21.03333333,47.9,인천광역시
인천,2,68.57,0.65,11.76666667,-9.616666667,10.6,0.0,0.0,169.0666667,55.47,18.85,49.2,인천광역시
인천,3,68.57,7.15,18.48333333,-1.883333333,27.51666667,0.0,0.0,190.4666667,51.33666667,50.95,83.4,인천광역시
인천,4,68.57,12.06666667,23.78333333,3.183333333,31.36666667,7.05,1.95,201.8833333,51.09166667,62.58333333,103.1,인천광역시
인천,5,68.57,17.1,27.23333333,9.016666667,35.76666667,13.2,6.933333333,215.5,48.98666667,104.0,186.1,인천광역시
인천,6,68.57,21.6,30.03333333,14.83333333,55.96666667,15.86666667,6.0,183.3333333,41.525,123.5833333,240.6,인천광역시
인천,7,68.57,25.65,34.0,19.45,92.55,24.16666667,10.35,167.4833333,37.34833333,213.8833333,286.6,인천광역시
인천,8,68.57,26.31666667,34.03333333,19.6,109.6833333,43.45,17.13333333,155.35,36.89,341.2333333,492.2,인천광역시
인천,9,68.57,22.26666667,30.11666667,14.81666667,61.8,21.5,8.933333333,162.8166667,43.645,144.2666667,182.9,인천광역시
인천,10,68.57,15.35,24.68333333,5.033333333,23.06666667,7.883333333,3.2,191.7,55.02,50.08333333,114.3,인천광역시
인천,11,68.57,8.483333333,20.3,-3.933333333,37.86666667,0.0,0.0,153.0,50.07166667,76.83333333,26.3,인천광역시
인천,12,68.57,0.316666667,12.36666667,-12.71666667,8.8,0.0,0.0,152.3833333,51.00166667,24.28333333,69.3,인천광역시
전주,1,55.74666667,0.666666667,12.8,-11.53333333,15.61666667,0.0,0.0,148.7833333,47.76,29.33333333,74.7,전주시
전주,2,55.74666667,2.516666667,16.86666667,-8.383333333,13.48333333,0.0,0.0,155.2166667,50.54666667,25.38333333,63.4,전주시
전주,3,55.74666667,8.883333333,23.78333333,-2.783333333,21.05,0.0,0.0,178.2666667,48.03,62.03333333,72.6,전주시
전주,4,55.74666667,13.43333333,28.03333333,0.866666667,22.0,5.9,2.266666667,194.3166667,49.40833333,64.18333333,75.7,전주시
전주,5,55.74666667,18.7,31.0,6.766666667,45.73333333,15.68333333,6.233333333,202.5833333,46.46333333,112.7333333,233.9,전주시
전주,6,55.74666667,23.06666667,34.13333333,14.23333333,62.6,25.48333333,10.41666667,164.75,37.71833333,148.8666667,98.4,전주시
전주,7,55.74666667,26.26666667,34.96666667,19.5,114.3666667,33.46666667,12.93333333,125.9666667,28.36,360.6833333,565.9,전주시
전주,8,55.74666667,27.13333333,35.56666667,19.5,110.2833333,34.1,13.88333333,146.15,34.935,333.1666667,353.8,전주시
전주,9,55.74666667,22.48333333,31.85,13.23333333,51.3,25.38333333,11.46666667,138.5166667,37.17833333,143.6333333,138.9,전주시
전주,10,55.74666667,15.51666667,28.06666667,4.45,28.21666667,6.733333333,2.416666667,187.0666667,53.455,51.11666667,119.0,전주시
전주,11,55.74666667,9.733333333,23.53333333,-1.416666667,30.61666667,0.0,0.0,150.9666667,49.175,66.8,57.2,전주시
전주,12,55.74666667,2.483333333,16.3,-9.666666667,17.85,0.0,0.0,136.5666667,45.33666667,41.55,138.0,전주시
정선군,1,309.79,-3.516666667,10.4,-16.46666667,15.25,0.0,0.0,125.8,40.88666667,24.85,90.2,정선군
정선군,2,309.79,-0.65,14.2,-13.41666667,15.25,0.0,0.0,134.4,44.06333333,23.15,58.4,정선군
정선군,3,309.79,6.183333333,22.06666667,-6.35,26.53333333,0.0,0.0,139.9666667,38.8,59.75,101.7,정선군
정선군,4,309.79,10.88333333,28.05,-2.516666667,30.45,6.833333333,2.1,156.1166667,39.51833333,71.71666667,106.5,정선군
정선군,5,309.79,16.28333333,31.43333333,3.05,36.4,12.25,6.533333333,166.6166667,38.08333333,98.66666667,155.4,정선군
정선군,6,309.79,21.06666667,34.2,9.95,56.11666667,17.43333333,8.183333333,138.75,32.22666667,132.05,222.5,정선군
정선군,7,309.79,24.16666667,35.13333333,16.16666667,64.93333333,21.46666667,10.16666667,106.9666667,24.00333333,231.9833333,249.7,정선군
정선군,8,309.79,24.36666667,35.76666667,16.58333333,61.81666667,27.63333333,13.33333333,95.75,22.745,288.8833333,376.4,정선군
정선군,9,309.79,19.11666667,30.75,10.15,54.03333333,15.55,6.333333333,97.81666667,26.22166667,164.4666667,93.3,정선군
정선군,10,309.79,11.75,25.73333333,-0.566666667,34.85,9.5,4.166666667,112.4333333,32.26166667,59.21666667,115.6,정선군
정선군,11,309.79,5.6,21.21666667,-6.883333333,28.18333333,0.0,0.0,117.6,38.45166667,53.21666667,28.0,정선군
정선군,12,309.79,-2.333333333,11.63333333,-16.13333333,12.51666667,0.0,0.0,110.2166667,36.85833333,26.98333333,94.9,정선군
진도군,1,9.82,2.666666667,14.21666667,-8.666666667,23.98333333,0.0,0.0,119.2166667,38.18833333,42.08333333,65.3,진도군
진도군,2,9.82,3.7,15.96666667,-5.783333333,15.53333333,0.0,0.0,121.1,40.11666667,29.2,42.3,진도군
진도군,3,9.82,8.583333333,20.65,-2.616666667,29.68333333,0.0,0.0,170.4333333,45.88833333,80.83333333,115.6,진도군
진도군,4,9.82,12.65,24.11666667,0.2,55.51666667,15.7,4.783333333,181.2333333,46.26,104.7333333,109.5,진도군
진도군,5,9.82,17.23333333,27.06666667,5.433333333,61.2,20.6,7.05,188.2166667,43.455,137.75,212.6,진도군
진도군,6,9.82,21.58333333,29.88333333,12.26666667,83.38333333,30.76666667,10.78333333,159.5,36.835,188.7333333,240.6,진도군
진도군,7,9.82,25.28333333,32.5,18.51666667,115.8833333,41.21666667,13.4,108.8333333,24.70833333,309.0333333,499.3,진도군
진도군,8,9.82,26.61666667,33.68333333,19.1,96.75,28.8,11.53333333,152.6666667,36.67333333,173.3333333,271.0,진도군
진도군,9,9.82,22.23333333,30.33333333,12.83333333,93.85,28.91666667,8.816666667,124.8,33.56,211.45,184.4,진도군
진도군,10,9.82,15.96666667,26.55,4.683333333,60.88333333,16.21666667,4.833333333,168.5166667,47.97833333,87.06666667,226.3,진도군
진도군,11,9.82,10.76666667,22.18333333,-0.95,18.48333333,0.0,0.0,127.6333333,40.925,42.66666667,66.5,진도군
진도군,12,9.82,4.283333333,15.98333333,-6.033333333,12.53333333,0.0,0.0,98.55,32.04833333,32.58333333,61.9,진도군
창원,1,27.67333333,2.116666667,14.66666667,-9.6,24.18333333,0.0,0.0,167.7,53.83666667,38.41666667,112.6,창원시
창원,2,27.67333333,4.2,16.55,-7.25,22.45,0.0,0.0,164.1666667,53.31666667,33.95,64.2,창원시
창원,3,27.67333333,9.733333333,22.18333333,-1.733333333,51.18333333,0.0,0.0,185.7833333,50.405,108.05,148.1,창원시
창원,4,27.67333333,13.61666667,25.98333333,2.833333333,46.78333333,12.73333333,3.366666667,192.55,49.31,95.76666667,60.2,창원시
창원,5,27.67333333,18.28333333,29.48333333,8.216666667,57.35,11.96666667,4.25,207.05,47.63833333,134.1,297.0,창원시
창원,6,27.67333333,21.98333333,32.3,14.13333333,78.73333333,23.61666667,7.616666667,180.0,41.72,223.5666667,183.4,창원시
창원,7,27.67333333,25.46666667,33.95,19.1,105.7666667,25.0,10.31666667,137.6166667,31.10833333,349.4333333,378.1,창원시
창원,8,27.67333333,27.0,35.75,20.41666667,92.23333333,31.31666667,12.1,163.0166667,39.32833333,278.1833333,418.9,창원시
창원,9,27.67333333,22.43333333,31.18333333,14.6,85.83333333,33.53333333,11.61666667,117.1,31.99333333,204.5,176.5,창원시
창원,10,27.67333333,16.56666667,27.88333333,5.95,58.68333333,19.43333333,6.25,184.2166667,52.53666667,76.71666667,250.8,창원시
창원,11,27.67333333,10.91666667,22.75,-0.6,28.75,0.0,0.0,167.0166667,53.825,44.4,31.9,창원시
창원,12,27.67333333,3.5,15.78333333,-8.783333333,14.15,0.0,0.0,176.25,57.77166667,27.7,81.3,창원시
천안,1,41.36666667,-2.066666667,11.03333333,-15.95,12.23333333,0.0,0.0,157.05,50.80333333,21.06666667,59.1,천안시
천안,2,41.36666667,0.366666667,15.06666667,-12.66666667,14.38333333,0.0,0.0,153.2,50.91166667,22.63333333,60.0,천안시
천안,3,41.36666667,7.316666667,22.46666667,-5.916666667,20.93333333,0.0,0.0,169.85,45.77166667,43.35,58.9,천안시
천안,4,41.36666667,12.05,27.7,-2.15,22.65,6.333333333,1.75,187.0166667,47.42,51.98333333,101.9,천안시
천안,5,41.36666667,17.23333333,30.03333333,3.966666667,22.28333333,12.98333333,5.55,202.8333333,46.285,74.46666667,126.1,천안시
천안,6,41.36666667,21.96666667,32.45,10.93333333,53.66666667,22.6,7.483333333,162.6666667,36.99833333,114.5666667,134.1,천안시
천안,7,41.36666667,25.13333333,33.71666667,17.53333333,94.8,27.46666667,10.31666667,132.95,29.77166667,264.4,457.9,천안시
천안,8,41.36666667,25.55,34.7,16.93333333,100.95,28.91666667,10.2,129.6833333,30.88166667,274.7,391.0,천안시
천안,9,41.36666667,20.48333333,30.06666667,10.03333333,70.76666667,19.81666667,7.25,135.8666667,36.44166667,159.8,148.0,천안시
천안,10,41.36666667,12.98333333,25.7,-0.183333333,32.88333333,13.48333333,7.083333333,164.5833333,47.15166667,62.83333333,80.9,천안시
천안,11,41.36666667,6.95,21.61666667,-5.65,32.71666667,0.0,0.0,129.5,46.35166667,63.8,77.4,천안시
천안,12,41.36666667,-0.683333333,13.81666667,-15.05,11.85,0.0,0.0,120.45,42.02166667,28.83333333,84.1,천안시
청송군,1,208.65,-2.416666667,12.63333333,-16.08333333,12.5,0.0,0.0,156.8666667,50.6,24.55,93.0,청송군
청송군,2,208.65,0.0333333333,16.03333333,-13.9,15.16666667,0.0,0.0,164.8166667,53.82833333,18.56666667,52.5,청송군
청송군,3,208.65,6.5,22.73333333,-7.433333333,25.41666667,0.0,0.0,177.55,47.845,59.58333333,98.0,청송군
청송군,4,208.65,11.08333333,27.96666667,-3.183333333,24.7,5.933333333,1.683333333,190.5166667,48.36,65.46666667,102.3,청송군
청송군,5,208.65,16.51666667,31.56666667,2.033333333,25.23333333,7.6,4.133333333,202.8666667,46.36333333,78.33333333,152.3,청송군
청송군,6,208.65,21.01666667,34.3,8.816666667,33.53333333,14.7,5.7,171.95,39.23333333,113.5666667,128.2,청송군
청송군,7,208.65,24.23333333,35.2,15.0,61.4,21.46666667,9.216666667,123.8333333,27.785,221.4333333,303.1,청송군
청송군,8,208.65,24.93333333,36.06666667,15.91666667,54.98333333,21.13333333,9.55,131.2,31.285,210.85,193.5,청송군
청송군,9,208.65,19.51666667,30.4,9.666666667,59.58333333,19.11666667,6.566666667,107.45,28.83166667,152.8166667,179.4,청송군
청송군,10,208.65,12.1,26.38333333,-1.416666667,47.33333333,10.5,2.966666667,142.8833333,40.89,74.1,170.6,청송군
청송군,11,208.65,6.016666667,22.46666667,-7.2,23.55,0.0,0.0,142.1,46.41833333,40.31666667,39.0,청송군
청송군,12,208.65,-1.216666667,14.0,-15.16666667,15.6,0.0,0.0,154.0666667,51.03166667,26.9,101.9,청송군
청주,1,58.7,-0.55,11.21666667,-12.38333333,13.0,0.0,0.0,159.1166667,51.42666667,20.3,61.9,청주시
청주,2,58.7,1.85,15.43333333,-9.116666667,14.53333333,0.283333333,0.133333333,164.1333333,53.64666667,21.5,60.3,청주시
청주,3,58.7,8.95,22.9,-2.566666667,21.76666667,0.0,0.0,185.8833333,50.09,46.55,62.9,청주시
청주,4,58.7,13.95,28.55,2.083333333,22.96666667,5.666666667,2.616666667,198.5833333,50.38,55.2,117.3,청주시
청주,5,58.7,19.36666667,31.56666667,8.016666667,28.2,11.21666667,4.766666667,213.8166667,48.82833333,87.58333333,193.3,청주시
청주,6,58.7,23.95,33.98333333,15.13333333,44.78333333,15.93333333,7.283333333,168.4,38.33166667,99.53333333,82.6,청주시
청주,7,58.7,26.96666667,35.63333333,19.76666667,102.8166667,32.56666667,12.03333333,139.3166667,31.22333333,320.7666667,560.4,청주시
청주,8,58.7,27.45,36.45,19.41666667,89.33333333,33.43333333,13.98333333,133.2166667,31.74,294.0666667,438.9,청주시
청주,9,58.7,22.55,31.73333333,13.46666667,77.75,26.81666667,10.56666667,146.6166667,39.33666667,181.8833333,154.6,청주시
청주,10,58.7,15.26666667,26.96666667,4.133333333,33.88333333,11.56666667,3.8,174.65,50.01166667,59.16666667,106.4,청주시
청주,11,58.7,8.916666667,22.28333333,-2.866666667,32.35,0.0,0.0,154.1,50.11666667,57.88333333,63.9,청주시
청주,12,58.7,0.866666667,14.0,-12.2,11.45,0.0,0.0,133.8666667,44.39166667,28.98333333,93.6,청주시
추풍령,1,244.855,-1.366666667,11.26666667,-13.91666667,11.25,0.0,0.0,153.3,49.67333333,25.48333333,67.6,영동군
추풍령,2,244.855,0.883333333,15.28333333,-11.36666667,19.25,0.166666667,0.116666667,163.25,53.29,28.15,65.9,영동군
추풍령,3,244.855,7.45,22.45,-5.6,20.23333333,0.0,0.0,181.95,49.02166667,61.58333333,106.7,영동군
추풍령,4,244.855,12.08333333,27.36666667,-1.883333333,22.16666667,5.75,2.066666667,191.1166667,48.54833333,68.01666667,92.3,영동군
추풍령,5,244.855,17.16666667,30.4,3.116666667,30.83333333,9.833333333,4.316666667,201.1,46.02833333,84.65,161.0,영동군
추풍령,6,244.855,21.53333333,32.26666667,10.8,53.28333333,17.1,6.7,174.3666667,39.87,132.1833333,204.1,영동군
추풍령,7,244.855,24.23333333,33.35,16.2,76.15,20.48333333,9.5,122.15,27.79833333,267.5,375.5,영동군
추풍령,8,244.855,24.95,34.06666667,16.55,90.28333333,36.18333333,13.61666667,134.3166667,32.05166667,288.8666667,117.3,영동군
추풍령,9,244.855,19.78333333,29.2,9.416666667,68.51666667,16.61666667,7.666666667,125.7666667,33.74833333,164.8333333,134.5,영동군
추풍령,10,244.855,12.96666667,25.6,0.0833333333,53.28333333,12.3,4.45,179.4333333,51.32166667,82.75,191.4,영동군
추풍령,11,244.855,7.133333333,21.36666667,-5.233333333,17.73333333,0.0,0.0,141.4333333,46.875,36.21666667,19.5,영동군
추풍령,12,244.855,-0.133333333,13.58333333,-13.06666667,12.43333333,0.0,0.0,142.0166667,47.00333333,31.68333333,114.0,영동군
포항,1,3.94,2.75,14.68333333,-9.333333333,18.46666667,0.0,0.0,176.6833333,56.82166667,38.78333333,147.9,포항시
포항,2,3.94,4.716666667,17.85,-6.733333333,21.61666667,0.0,0.0,172.0166667,56.06833333,29.36666667,50.3,포항시
포항,3,3.94,10.53333333,23.95,-0.433333333,28.66666667,0.0,0.0,188.35,50.74666667,67.76666667,126.1,포항시
포항,4,3.94,14.41666667,28.88333333,3.45,26.63333333,6.833333333,2.4,206.8166667,52.565,64.56666667,72.9,포항시
포항,5,3.94,19.3,32.56666667,8.95,25.28333333,6.333333333,2.866666667,219.5666667,50.59166667,62.6,137.6,포항시
포항,6,3.94,22.95,34.26666667,14.66666667,37.26666667,12.75,4.833333333,194.9666667,44.595,106.0833333,153.5,포항시
포항,7,3.94,25.85,35.36666667,19.05,62.1,21.55,9.933333333,144.5,32.5,181.8,268.4,포항시
포항,8,3.94,27.18333333,37.03333333,20.25,91.01666667,27.55,10.26666667,158.4333333,37.84166667,241.7833333,308.7,포항시
포항,9,3.94,22.51666667,30.41666667,15.06666667,124.2833333,29.91666667,7.883333333,124.1833333,33.32833333,255.15,369.9,포항시
포항,10,3.94,16.86666667,27.98333333,6.65,93.23333333,19.83333333,7.316666667,179.7666667,51.39833333,142.4,377.9,포항시
포항,11,3.94,11.5,23.81666667,0.316666667,22.28333333,0.0,0.0,170.7166667,55.30666667,35.68333333,71.2,포항시
포항,12,3.94,4.05,17.26666667,-8.466666667,16.01666667,0.0,0.0,180.2666667,59.57333333,28.65,106.4,포항시
함양군,1,152.07,0.2,14.26666667,-12.96666667,15.21666667,0.0,0.0,152.5666667,48.925,31.61666667,93.4,함양군
함양군,2,152.07,2.233333333,17.63333333,-10.63333333,18.81666667,0.0,0.0,156.4666667,50.91666667,28.35,44.3,함양군
함양군,3,152.07,8.333333333,24.18333333,-5.65,20.16666667,0.0,0.0,179.1666667,48.265,66.33333333,94.0,함양군
함양군,4,152.07,12.7,28.4,-2.0,29.7,6.783333333,1.783333333,173.7166667,45.31166667,72.4,109.2,함양군
함양군,5,152.07,17.85,31.45,2.666666667,33.98333333,9.316666667,4.05,198.7833333,45.87,84.56666667,150.0,함양군
함양군,6,152.07,22.5,34.35,10.85,48.01666667,17.43333333,7.85,159.0166667,36.42833333,155.6166667,132.8,함양군
함양군,7,152.07,25.15,34.78333333,16.8,91.88333333,33.68333333,11.2,109.5666667,25.1,328.9,444.1,함양군
함양군,8,152.07,25.88333333,35.95,16.38333333,102.1166667,27.98333333,11.71666667,131.8666667,31.54,314.8,530.1,함양군
함양군,9,152.07,20.7,31.01666667,9.65,63.13333333,21.45,8.15,108.6166667,29.15333333,181.0833333,243.4,함양군
함양군,10,152.07,13.58333333,28.03333333,0.216666667,67.6,11.45,3.85,170.65,48.745,99.13333333,257.6,함양군
함양군,11,152.07,7.716666667,23.73333333,-4.8,16.48333333,0.0,0.0,144.8166667,46.81,33.86666667,35.1,함양군
